Sequence name,Lineage,Conflict,Ambiguity score,Scorpio call,Scorpio support,Scorpio conflict,Note,pangolin version,pangolin-data version
hCoV-19/Romania/IS_435949/2021|EPI_ISL_12327592|2021-03-11,B.1.1.7,0.0,,,,,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/USA/WA-MG_LHPOC216/2021|EPI_ISL_12228482|2021-04-05,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/360-21/2021|EPI_ISL_12221283|2021-03-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/PA738158-GMI/2021|EPI_ISL_11686192|2021-05-06,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PASEQ134/2021|EPI_ISL_11695392|2021-06-29,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Belgium/Sciensano-LS-S1080/2021|EPI_ISL_13908153|2021-05-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Belgium/Sciensano-LS-S1072/2021|EPI_ISL_13908152|2021-05-09,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_435951/2021|EPI_ISL_12327593|2021-03-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.13,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Panama/PA774778-GMI/2021|EPI_ISL_11686293|2021-08-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/PA753061-GMI/2021|EPI_ISL_11686393|2021-06-12,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/PA761300-GMI/2021|EPI_ISL_11686245|2021-07-01,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_435958/2021|EPI_ISL_12327594|2021-03-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/CB-HUMV-602100096508/2021|EPI_ISL_12489956|2021-02-07,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Panama/PASEQ22-GMI/2021|EPI_ISL_11686494|2021-06-05,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/NYA-3821/2021|EPI_ISL_12028684|2021-04-08,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Belgium/Sciensano-LS-S0913/2021|EPI_ISL_13344552|2021-04-17,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Belgium/Sciensano-LS-S0849/2021|EPI_ISL_13344540|2021-05-17,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Belgium/Sciensano-LS-S0930/2021|EPI_ISL_13344560|2021-04-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Belgium/Sciensano-LS-S0914/2021|EPI_ISL_13344553|2021-04-07,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_435963/2021|EPI_ISL_12327595|2021-03-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.13,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Panama/PA738628-GMI/2021|EPI_ISL_11686195|2021-05-07,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Taiwan/NTU68/2021|EPI_ISL_13578728|2021-05-07,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Romania/IS_438061/2021|EPI_ISL_12327596|2021-03-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.13,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/USA/WA-MG_LHPOC254/2021|EPI_ISL_12228496|2021-05-06,Q.3,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: Q.3(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_433549/2021|EPI_ISL_12327585|2021-03-03,B.1.1.7,0.0,,,,,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/342-21/2021|EPI_ISL_12221285|2021-03-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_440004/2021|EPI_ISL_12327597|2021-03-24,B.1.1.7,0.0,,,,,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Panama/PAM23713-GMI/2021|EPI_ISL_11686458|2021-06-14,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PAM67693/2021|EPI_ISL_11696058|2021-08-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/PASEQ116-GMI/2021|EPI_ISL_11686485|2021-06-25,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PASEQ126/2021|EPI_ISL_11695385|2021-06-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PACZ8898/2021|EPI_ISL_11695763|2021-07-30,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/WA-MG_LHPOC255/2021|EPI_ISL_12228497|2021-05-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/USA/WA-MG_LHPOC229/2021|EPI_ISL_12228485|2021-04-05,Q.3,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: Q.3(3/3),4.1.3,v1.16
hCoV-19/Panama/PA756264-GMI/2021|EPI_ISL_11686398|2021-06-20,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/MU-SBM-RS90/2021|EPI_ISL_11780673|2021-02-07,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Romania/IS_433550/2021|EPI_ISL_12327586|2021-03-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/MU-SBM-RS53/2021|EPI_ISL_11696750|2021-03-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/NDC-GKP-PR-298/2021|EPI_ISL_12028686|2021-04-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Belgium/Sciensano-LS-G0010/2021|EPI_ISL_13354457|2021-03-26,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Belgium/Sciensano-LS-G0016/2021|EPI_ISL_13354458|2021-04-13,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/PA739393-GMI/2021|EPI_ISL_11686199|2021-05-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PACZ7027/2021|EPI_ISL_11696199|2021-07-14,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/PA743188-GMI/2021|EPI_ISL_11686223|2021-05-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/PA769036-GMI/2021|EPI_ISL_11686273|2021-07-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/PA748127-GMI/2021|EPI_ISL_11686376|2021-06-03,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Senegal/SN-IR1-0029525/2021|EPI_ISL_13710683|2021-04-09,Q.4,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: Q.4(1/1),4.1.3,v1.16
hCoV-19/Senegal/SN-IR1-0029509/2021|EPI_ISL_13710681|2021-04-09,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Senegal/SN-IR1-0029473/2021|EPI_ISL_13710680|2021-04-09,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Senegal/SN-IR2-0016831/2021|EPI_ISL_13710687|2021-04-05,Q.4,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: Q.4(1/1),4.1.3,v1.16
hCoV-19/Senegal/SN-IR2-0016664/2021|EPI_ISL_13710685|2021-04-02,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Senegal/SN-IR7-001562/2021|EPI_ISL_13710696|2021-04-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Senegal/SN-THI-TIV-3875/2021|EPI_ISL_13710722|2021-04-16,Q.4,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: Q.4(1/1),4.1.3,v1.16
hCoV-19/Senegal/SN-DKi-32/2021|EPI_ISL_13710672|2021-04-05,Q.4,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: Q.4(1/1),4.1.3,v1.16
hCoV-19/Senegal/SN-RUF-21-5853/2021|EPI_ISL_13710709|2021-04-07,Q.4,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: Q.4(1/1),4.1.3,v1.16
hCoV-19/Bangladesh/ECHD_41860/2021|EPI_ISL_11811781|2021-03-07,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/PA749835-GMI/2021|EPI_ISL_11686382|2021-06-07,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/PAM21389-GMI/2021|EPI_ISL_11686451|2021-06-08,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_442819/2021|EPI_ISL_12327615|2021-04-05,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/PAM25427-GMI/2021|EPI_ISL_11686467|2021-06-17,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Poland/wompmodlin_4288/2021|EPI_ISL_13719512|2021-04-27,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kyrgyzstan/NRL-51982/2021|EPI_ISL_13283887|2021-05-04,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.83,0.09,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/USA/WA-MG_LHPOC312/2021|EPI_ISL_12228502|2021-04-30,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/KKT-12-07-001/2021|EPI_ISL_12028750|2021-07-12,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Turkey/Ankara-1717_346/2021|EPI_ISL_13477200|2021-03-27,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Turkey/Ankara-1717_347/2021|EPI_ISL_13477202|2021-03-30,Q.4,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: Q.4(2/2),4.1.3,v1.16
hCoV-19/Turkey/Ankara-1717_348/2021|EPI_ISL_13477203|2021-04-01,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/PA743556-GMI/2021|EPI_ISL_11686226|2021-05-23,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/TRN-2967/2021|EPI_ISL_12028557|2021-04-28,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/KISII-9870/2021|EPI_ISL_12028757|2021-04-21,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Panama/GMI-PAM17453/2021|EPI_ISL_11681856|2021-05-27,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/PA766640-GMI/2021|EPI_ISL_11686266|2021-07-17,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/PA764216-GMI/2021|EPI_ISL_11686259|2021-07-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/PAM21537-GMI/2021|EPI_ISL_11686452|2021-06-08,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/HBCTRH-641-2021/2021|EPI_ISL_12028826|2021-04-12,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Kenya/338-21/2021|EPI_ISL_12221289|2021-03-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Turkey/Ankara-1717_332/2021|EPI_ISL_13477194|2021-03-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Turkey/Ankara-1717_3176/2021|EPI_ISL_13477216|2021-04-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Turkey/Ankara-1717_3162/2021|EPI_ISL_13477210|2021-04-06,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Turkey/Ankara-1717_3164/2021|EPI_ISL_13477211|2021-04-09,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Turkey/Ankara-1717_3177/2021|EPI_ISL_13477217|2021-04-24,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Turkey/Ankara-1717_3163/2021|EPI_ISL_13477209|2021-04-08,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Turkey/Ankara-1717_3173/2021|EPI_ISL_13477215|2021-04-14,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/CB-HUMV-602100270312/2022|EPI_ISL_12690087|2022-05-06,Q.2,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: Q.2(1/1),4.1.3,v1.16
hCoV-19/Romania/IS_435942/2021|EPI_ISL_12327590|2021-03-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.13,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/PA752531-GMI/2021|EPI_ISL_11686390|2021-06-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Panama/GMI-PASEQ132/2021|EPI_ISL_11695390|2021-06-29,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Belgium/Sciensano-LS-S0582/2021|EPI_ISL_13283428|2021-03-06,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Italy/EMR-02-00473/2021|EPI_ISL_13490153|2021-03-20,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Panama/GMI-PAM38380/2021|EPI_ISL_11696201|2021-07-09,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.09,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900271433/2021|EPI_ISL_14095168|2021-05-07,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(8/8),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900216863/2021|EPI_ISL_14095169|2021-05-04,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900216833/2021|EPI_ISL_14095170|2021-05-04,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900216959/2021|EPI_ISL_14095171|2021-05-05,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900217412/2021|EPI_ISL_14095172|2021-05-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900271476/2021|EPI_ISL_14095173|2021-05-07,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900216952/2021|EPI_ISL_14095174|2021-05-05,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(3/3),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_175042074/2021|EPI_ISL_14095175|2021-05-06,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_821124072/2021|EPI_ISL_14095176|2021-05-04,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900271374/2021|EPI_ISL_14095177|2021-05-06,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.87,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900273291/2021|EPI_ISL_14095178|2021-05-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_175042143/2021|EPI_ISL_14095179|2021-05-10,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.91,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900271546/2021|EPI_ISL_14095180|2021-05-08,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900273453/2021|EPI_ISL_14095181|2021-05-13,Q.1,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: Q.1(1/1),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900163371/2021|EPI_ISL_14095182|2021-05-08,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900163389/2021|EPI_ISL_14095183|2021-05-08,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900217319/2021|EPI_ISL_14095184|2021-05-07,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900217642/2021|EPI_ISL_14095185|2021-05-12,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900271586/2021|EPI_ISL_14095186|2021-05-08,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(2/2),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900217709/2021|EPI_ISL_14095187|2021-05-13,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900273270/2021|EPI_ISL_14095188|2021-05-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900217874/2021|EPI_ISL_14095189|2021-05-14,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900273171/2021|EPI_ISL_14095190|2021-05-12,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900273518/2021|EPI_ISL_14095191|2021-05-13,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900274014/2021|EPI_ISL_14095192|2021-05-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900274037/2021|EPI_ISL_14095193|2021-05-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900163507/2021|EPI_ISL_14095194|2021-05-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900217446/2021|EPI_ISL_14095195|2021-05-11,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900217602/2021|EPI_ISL_14095196|2021-05-12,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(8/8),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900217632/2021|EPI_ISL_14095197|2021-05-12,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(7/7),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900217633/2021|EPI_ISL_14095198|2021-05-12,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900218004/2021|EPI_ISL_14095199|2021-05-17,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900274005/2021|EPI_ISL_14095200|2021-05-16,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(1/1),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_180036145/2021|EPI_ISL_14095201|2021-05-18,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_821134383/2021|EPI_ISL_14095202|2021-05-14,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_821135132/2021|EPI_ISL_14095203|2021-05-15,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
hCoV-19/Spain/CN-HUNSC_ITER_900141719/2021|EPI_ISL_14095204|2021-05-14,B.1.1.7,0.0,,Alpha (B.1.1.7-like),0.96,0.04,Usher placements: B.1.1.7(6/6),4.1.3,v1.16
